time;mode;x_int;pitch;vel;ang_vel_y;xRef_x;xRef_theta;xRef_dx;u_cmd;u_L;u_R;com_x;com_y;com_z;roll;pitch_imu;yaw;v_ref_cmd;v_L_ref;v_R_ref
0.581915;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582645;3.582645;3.582645;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.583632;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582645;3.582645;3.582645;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.585648;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582645;3.582645;3.582645;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.587623;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582646;3.582646;3.582646;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.589623;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582646;3.582646;3.582646;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.591531;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582646;3.582646;3.582646;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.593535;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582646;3.582646;3.582646;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.595530;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582646;3.582646;3.582646;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.597540;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582646;3.582646;3.582646;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.599431;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582646;3.582646;3.582646;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.601427;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582647;3.582647;3.582647;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.603430;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582647;3.582647;3.582647;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.605424;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582647;3.582647;3.582647;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.607402;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582647;3.582647;3.582647;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.609373;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582647;3.582647;3.582647;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.611464;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582647;3.582647;3.582647;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.613436;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582647;3.582647;3.582647;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.615431;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582648;3.582648;3.582648;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.617370;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582648;3.582648;3.582648;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.619332;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582648;3.582648;3.582648;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.621332;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582648;3.582648;3.582648;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.623330;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582648;3.582648;3.582648;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.625383;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582648;3.582648;3.582648;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.627394;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582648;3.582648;3.582648;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.629419;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582648;3.582648;3.582648;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.631332;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582648;3.582648;3.582648;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.633329;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582648;3.582648;3.582648;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.635333;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582649;3.582649;3.582649;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.637391;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582649;3.582649;3.582649;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.639342;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582649;3.582649;3.582649;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.641384;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582649;3.582649;3.582649;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.643361;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582649;3.582649;3.582649;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.645352;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582649;3.582649;3.582649;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.647403;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582649;3.582649;3.582649;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.649393;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582649;3.582649;3.582649;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.651358;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582649;3.582649;3.582649;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.653461;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582649;3.582649;3.582649;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.655394;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582649;3.582649;3.582649;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.657392;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582649;3.582649;3.582649;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.659327;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582649;3.582649;3.582649;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.661405;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582650;3.582650;3.582650;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.663398;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582650;3.582650;3.582650;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.665327;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582650;3.582650;3.582650;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.667391;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582650;3.582650;3.582650;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.669419;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582650;3.582650;3.582650;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.671461;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582650;3.582650;3.582650;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.673399;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582650;3.582650;3.582650;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.675420;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582650;3.582650;3.582650;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.677433;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582650;3.582650;3.582650;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.679429;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582650;3.582650;3.582650;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.681485;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582650;3.582650;3.582650;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.683368;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582650;3.582650;3.582650;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.685380;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582650;3.582650;3.582650;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.687374;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582650;3.582650;3.582650;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.689399;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582650;3.582650;3.582650;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.691423;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582650;3.582650;3.582650;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.693407;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582650;3.582650;3.582650;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.695519;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582650;3.582650;3.582650;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.697485;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582650;3.582650;3.582650;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.699630;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582650;3.582650;3.582650;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.701477;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582650;3.582650;3.582650;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.703532;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.705527;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.707527;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.709602;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.711590;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.713566;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.715596;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.717603;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.719571;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.721655;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.723545;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.725549;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.727637;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.729693;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.731548;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.733524;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.735684;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.737520;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.739566;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.741601;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.743586;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.745644;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.747654;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.749684;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.751666;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.753677;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.755525;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.757547;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.759585;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.761722;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.763670;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.765668;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.767620;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.769544;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.771564;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.773569;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.775525;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.777728;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.779654;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.782080;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.783684;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.785558;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.787713;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.789525;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.791558;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.794572;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582651;3.582651;3.582651;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.796466;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582652;3.582652;3.582652;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.798408;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582652;3.582652;3.582652;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.799614;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582652;3.582652;3.582652;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.801627;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582652;3.582652;3.582652;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.803567;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582652;3.582652;3.582652;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.805576;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582652;3.582652;3.582652;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.807581;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582652;3.582652;3.582652;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.809559;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582652;3.582652;3.582652;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.811655;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582652;3.582652;3.582652;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.813716;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582652;3.582652;3.582652;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.815661;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582652;3.582652;3.582652;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.817521;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582652;3.582652;3.582652;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.819526;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582652;3.582652;3.582652;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.821684;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582652;3.582652;3.582652;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.823664;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582652;3.582652;3.582652;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.825544;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582652;3.582652;3.582652;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.828256;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582652;3.582652;3.582652;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.830498;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582652;3.582652;3.582652;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.832139;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582652;3.582652;3.582652;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.833678;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582652;3.582652;3.582652;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.835543;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582652;3.582652;3.582652;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.837567;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582652;3.582652;3.582652;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.839538;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582652;3.582652;3.582652;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.841525;INIT;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060000;3.582652;3.582652;3.582652;0.004593;-0.000000;-0.044205;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
